0.04184786	-0.024938583	0.011557299	0.038301647	0.021944871	0.0037115007	-0.07037139	-0.020378895	0.020926949	-0.052161433	-0.005254366	0.051154576	0.021792332	-0.017245809	0.019596815	0.039374143	3.9930906e-05	0.038760126	0.047849145	0.051090177	-0.029937377	0.04392521	-0.0001067267	-0.051691428	-0.03355939	0.005609122	0.02216786	-0.06664167	-0.048753884	0.0039922222	0.06079912	-0.023269441	0.03028033	-0.001594723	-0.030694038	0.0007686479	-0.039484624	0.013702539	-0.019883739	-0.040269304	-0.06109221	0.05583022	-0.043717947	0.010360993	0.062069707	-0.03502605	0.007820806	0.019644244	0.038433377	-0.033876084	-0.007218644	0.042362973	-0.04107925	-0.058652174	0.008643231	0.049571306	0.0178431	0.025456212	0.017660612	-0.0048584044	0.0025036074	-0.058387693	-0.029123427	-0.021759164	0.010893051	-0.023026198	-0.05056986	-0.048398882	-0.06365654	-0.029132072	-0.04551647	-0.034508288	-0.022262739	-0.00897522	0.03204095	-0.040836684	0.05075681	0.022411402	0.05029312	-0.008934569	0.03491463	-0.013214929	0.014477395	-0.002632269	-0.021811564	0.0074315215	0.016180819	-0.031268	0.021186763	0.0019267383	0.00063837133	0.045415174	-0.029574597	-0.026381547	-0.013973057	0.009767972	0.06846741	0.05537845	-0.05547097	-0.010172214
-0.049032316	-0.026766622	-0.020960266	0.04625108	0.0032707432	-0.027429335	0.048970927	-0.043679975	-0.018558221	0.018515175	0.04544543	-0.040974107	0.014258131	-0.027813837	-0.0060857795	-0.00037320954	0.06401113	-0.03074067	-0.0024663603	-0.003222428	0.05999256	-0.02604039	0.0064284634	0.063190736	0.01167743	-0.006945205	0.05138068	-0.043193188	0.050334156	-0.04499206	-0.007737895	0.05413626	-0.037529532	-0.0060377005	0.028118264	-0.013567825	0.053216975	0.015176983	0.03509303	-0.023352202	0.041669436	0.0224393	-0.016629772	0.0059389514	-0.013486591	0.021452513	0.0035182463	-0.05374466	0.008790495	0.040108543	0.007848802	0.03645121	-0.02812925	-0.031628862	0.002362468	0.033110626	0.038785856	-0.019696878	-0.027118497	0.020085976	0.011668824	0.010775971	-0.047141418	0.0022149717	0.0045649414	0.013246829	0.011753755	0.029823637	-0.025461761	0.035290755	0.06102591	-0.01563147	0.008947694	0.08155154	0.030087644	0.00623915	-0.042258363	-0.0020744915	0.0068644164	-0.011951609	-0.0011935743	-0.019644396	0.0006697014	-0.06663105	0.020073423	0.029543305	-0.02111154	0.038486537	-0.005116609	0.03095884	-0.013048793	-0.0069023026	-0.016659424	-0.03635477	0.006028542	-0.04343756	-0.014794419	0.019449899	-0.010865232	-0.027080173
0.061745025	0.03213225	0.052582078	-0.007880499	-0.020247951	-0.03982107	-0.014852809	0.014656022	-0.027448673	-0.051438995	0.0017884006	0.0016562869	0.048951738	0.0075081713	0.027403226	-0.04317948	-0.041538507	-0.01089078	-0.018012086	0.026915459	-0.02261652	0.048542902	0.02254635	-0.016804561	-0.025985703	0.010392303	0.01832775	-0.029870369	-0.019129923	0.015647937	-0.015888851	-0.015654143	0.037577182	0.0118653495	0.022917282	-0.027934356	0.027515393	0.055281244	0.028586576	0.026961582	-0.03956023	0.033035975	-0.0088070715	0.021876525	0.030868962	0.027280916	0.04955555	0.036891766	0.0044899946	-0.0028087918	0.02111543	0.022472547	0.03799537	-0.06377811	-0.013591314	0.030510342	-0.009192823	-0.038611867	0.06385476	0.009875108	0.025017835	-0.029923355	0.04309934	0.027904103	0.062478364	-0.022331892	-0.020775374	-0.04876645	-0.010256166	-0.022332719	-0.026611554	-0.047095235	0.027604997	0.00051445677	-0.026491337	0.023502752	0.0031897556	-0.032332648	0.024851503	-0.021007732	-0.02856596	-0.007080156	0.0161208	0.06063186	0.020441031	0.010783581	0.023490606	0.038911976	-0.032599196	0.037082992	-0.0049848906	-0.013014769	-0.024934083	-0.05512628	-0.040941745	-0.0025304926	0.03833621	0.03827485	-0.06639496	0.023508184
-0.051053256	-0.011408873	-0.051905327	0.072057046	-0.058295682	0.03791047	0.035745397	0.03532437	-0.019711243	-0.0019997847	-0.034508422	-0.022248615	0.0171984	0.024871286	-0.02674051	-0.013845694	-0.053012777	0.002176136	-0.0035400249	-0.0010162678	0.032039467	0.03816148	-0.015706101	0.005693051	0.04473205	-0.054319028	0.04597251	0.05563823	-0.009544695	-0.045420375	-0.057394456	-0.0070289513	-0.0039868914	-0.00021818926	-0.024488723	-0.0064237835	0.030277306	-0.048396982	-0.013540545	-0.011739015	-0.0018628032	0.0068144253	0.0025816918	-0.012207908	0.047241434	-0.047724746	-0.028343843	0.0057748365	-0.0029352854	0.03370089	0.009860362	-0.040256023	0.03383047	0.03974164	-0.020448988	0.011842672	-0.011807729	-0.049293168	0.057521325	-0.03681544	0.038297936	-0.0051901774	-0.024655197	-0.03146223	0.0527384	0.040864605	-0.043828316	0.023594717	-0.01693178	-0.022503931	0.019348178	0.01627841	-0.053994093	0.01575144	0.021799983	0.049164247	-0.025095565	-0.034576282	0.0492308	0.037202064	0.016310256	-0.019911224	0.017782986	0.044880368	-0.019682487	-0.026539296	-0.021382317	0.04710836	-0.023116661	-0.026323637	0.02943265	0.012812506	0.009752538	-0.012346765	0.020408636	-0.03827226	0.0050507495	-0.015486498	0.036474817	-0.041079823
-0.041435473	0.0076896367	0.011212907	0.023493249	-0.012372811	0.034924697	-0.0051409067	0.043563224	-0.04814629	-0.052981477	0.04283407	0.022089383	-0.036819823	0.03087059	0.045414552	-0.010157456	-0.03465067	0.06621056	0.06511032	0.008552022	0.042391922	-0.045916285	0.06517334	-0.09196283	0.007251658	-0.020915618	0.019042194	-0.07294639	-0.051003836	0.039344862	-0.0068670413	-0.051001627	0.044733454	-0.0061224652	-0.028882446	0.016447807	0.00023105496	0.055522714	-0.048838466	-0.0022667244	-0.026379414	-0.023717528	-0.025758449	0.020042777	0.031352807	0.007913019	0.0067488104	-0.024345	-0.048875403	0.01203434	0.046346694	-0.016474728	0.011967412	-0.067090355	0.039538708	0.036975194	-0.0397958	-0.039788123	0.04767522	0.003378557	-0.0014655149	0.02859394	-0.004151708	-0.023082325	-0.03474244	0.04101388	-0.013637686	0.020912137	-0.03196704	-0.032280896	-0.00045991526	-0.01626954	0.046228543	0.0021503298	-0.069371864	0.013902235	-0.026477564	0.047070693	-0.0035572655	0.05521806	-0.012076932	0.056964878	0.025074849	-0.03286445	-0.038444303	-0.004182545	0.072133504	0.044731457	-0.05391067	-0.024544016	-0.0134726055	0.040688477	-0.05103963	-0.059242617	0.006311754	-0.003431685	0.040982034	0.030850805	0.05484017	0.019814285
0.04791202	0.008901021	-0.01928021	-0.03270781	0.012770213	-0.055106908	-0.04270166	-0.045032196	0.032765217	-0.07369084	0.0071089594	0.028616736	0.06851445	0.007014001	0.044586137	-0.044759158	0.010203077	0.043701362	0.078767076	-0.0030466577	0.023124937	0.039643805	0.078680106	-0.011011348	-0.030045526	-0.06508334	0.05199994	-0.011794029	0.0019144006	-0.03982687	0.042321023	-0.03014768	0.015634192	-0.027532173	0.0021662754	-0.014820138	-0.08268846	-0.011561235	-0.0018276472	-0.011507957	-0.013803043	0.045395136	-0.09428021	0.000508795	0.0647079	-0.009052116	-0.010422687	0.008500833	0.0050717564	-0.0119983535	0.049321607	-0.0039174785	0.067358874	-0.051252883	0.016350014	0.08798747	-0.06771536	-0.018283026	0.0034420788	-0.010773276	-0.05773317	-0.03210132	-0.0050447555	-0.033509944	0.0069011725	0.0014253814	-0.0498245	0.03313464	-0.030671967	-0.009980848	-0.07318188	-0.038110264	-0.01945055	0.018509135	-0.06077026	-0.01565859	-0.050789293	-0.041333556	0.0033572102	0.061434615	-0.0050659264	0.07175937	-0.049867135	0.013152038	-0.04665555	-0.05351037	0.009274366	-0.03540486	-0.055211674	0.00041324404	-0.015252864	-0.002171054	-0.01848071	-0.003537574	-0.017806483	0.011551404	0.049512286	0.06459981	-0.03390202	0.012849709
0.019264458	0.040800516	-0.012822466	0.0017524265	-0.032623325	-0.005658872	0.009826832	0.009732692	-0.001460104	-0.087291114	0.052546035	-0.034048326	-0.012056628	-0.018751277	0.048610847	0.020210596	-0.0017788123	-0.031495906	0.070302345	0.059535015	0.026694428	0.035529546	0.011035988	-0.061070893	0.0109807085	0.035410542	-0.0023138819	0.015437035	0.044936534	-0.010804509	0.014413146	-0.026947636	0.024895087	0.0154431285	-0.044772048	0.003306685	-0.06778684	0.03431238	-0.052270267	0.009238463	0.01954218	0.024696518	-0.020338757	0.022614377	0.08612386	-0.098684415	0.02840119	-0.04187839	0.031580668	-0.07077414	0.058078438	0.03323101	0.034037195	0.035758257	0.05833837	-0.033988003	-0.06941937	0.01735215	0.04933762	-0.02881216	-0.017330613	-0.014415481	-0.0363145	-0.023689527	0.014701837	-0.05646163	-0.0014288481	-0.03353816	-0.0503841	0.0229347	-0.06886459	0.0069333473	-0.011601341	0.02422236	-0.03898777	-0.024328807	0.020060997	-0.029838296	0.016918141	-0.015378615	0.014741208	0.016532155	-0.049103253	0.012340095	-0.02333765	-0.05536931	0.058374528	0.006866016	-0.015660545	-0.013246726	0.00015519798	0.047682744	0.0073759416	-0.025308529	0.020879822	-0.030376002	-0.02829568	0.0045636008	0.034541707	0.018760046
0.029829625	-0.006527864	0.031639546	0.013294132	-0.022833895	0.017318308	0.027844978	0.024398219	0.018872669	0.051151574	-0.017099122	0.033606324	-0.024526574	0.022690637	0.03207519	0.06902458	-0.026651485	-0.006018206	0.036831956	0.07001289	0.014928332	-0.070618704	-0.038336415	0.0028102947	-0.0021398591	0.025679387	0.02832059	-0.023162637	0.020101078	-0.058643326	-0.07102544	0.034583714	-0.043972757	-0.0025986491	0.030266937	-0.035097077	0.066221915	-0.048789978	-0.033806138	-0.026339687	0.02920807	-0.03260553	0.016530078	-0.058448188	0.011839004	0.000705827	0.034838185	-0.052209858	-0.043712236	-0.02471237	-0.012592406	-0.07099621	0.006328759	0.054421175	-0.04645464	-0.061641965	-0.013828685	0.03572217	-0.02446008	0.022094166	0.018197447	0.0037218514	-0.034528892	-0.0017788702	0.043463834	-0.0030293523	-0.0043214303	-0.021919888	0.010584646	-0.037810132	0.050446857	0.025329897	0.0033878437	-0.015227831	0.014886959	0.058259536	-0.028832044	-0.031811662	0.01940629	0.003337831	-0.005021985	-0.036103953	0.060502123	0.004353159	-0.028382167	0.009607463	6.136042e-05	0.06302614	0.003268323	0.042142123	0.0086795045	0.007618753	0.0005043431	0.041428972	0.022997323	0.039312992	-0.017114937	-0.07325807	-0.04939883	-0.034413762
0.043104433	0.027544007	-0.03617034	-0.0057597626	0.008061405	-0.050653484	-0.05609363	-0.0137191	-0.0175612	-0.0076619824	0.07149011	-0.013360092	0.0014567258	0.02315684	-0.0247218	0.026388412	0.043968886	0.06434855	0.058067728	0.031694572	-0.023607358	-0.005948508	0.026698744	-0.066804856	-0.0074021067	-0.03431644	0.0033246109	-0.037665628	0.026173916	-0.05236567	0.047392067	-0.054791134	0.07286062	-0.012891944	-0.018757418	0.019503584	-0.06821562	0.02390988	0.004984953	-0.025268398	-0.019700667	-0.019016929	-0.05105421	0.010045226	0.08068871	-0.019190194	0.016080964	-0.053479128	0.057786755	-0.030667286	0.012370676	0.047869343	0.0060524936	0.0046399846	0.065660104	0.015018895	-0.023627277	-0.02403449	0.042450022	-0.057414986	-0.048873268	-0.0347427	0.07562688	-0.025470166	-0.033652205	-0.022878345	-0.06660808	-0.00039461613	0.0023996315	-0.004281796	0.0068349517	-0.057300966	0.03025532	-0.049212642	-0.077092305	-0.05374762	-0.036696386	-0.03512202	0.036991898	0.0055091097	0.076289855	0.07176119	-0.07217724	0.031097936	-0.08148608	-0.02412197	0.052607097	-0.018774087	-0.05299252	0.0683048	0.04347203	0.011260316	0.0009117646	-0.005428129	-0.04200575	-0.025578948	0.06869127	0.061038546	-0.026904335	0.025645647
-0.02172419	0.05055593	-0.023178447	-0.04099961	-0.066543	-0.047217626	0.010644957	-0.0633785	-0.03796422	-0.0038126323	0.07082395	0.017846977	-0.028177934	0.005989109	0.022691606	0.016676463	-0.00012893937	0.013007337	0.048549283	0.040246736	-0.06309531	0.04807476	-0.0196157	-0.016969252	0.011462861	-0.04284481	0.057703853	-0.047363803	-0.017381892	0.015336566	0.08193912	-0.00048832817	0.00053434295	-0.018007006	-0.028254287	-0.061065733	0.0074106846	0.015554901	0.0052776514	0.008915971	-0.043864883	-0.025526507	-0.0027318688	0.01351692	0.06193663	0.0070462995	0.073401056	0.040422566	-0.032680865	-0.024516681	0.039004795	0.052443627	0.018223455	-0.0037015611	0.038675517	0.048784807	-0.05892907	-0.040649377	0.034554288	0.0061017675	0.0012271837	-0.07726382	-0.019882653	-0.019403234	0.0020137893	-0.024382878	-0.013874734	-0.009416141	-0.018270778	-0.0043401667	-0.0337257	-0.030589232	0.005106561	0.051630408	-0.05861136	-0.028182626	0.00029210938	0.0025591329	0.020070363	0.034270786	0.098920435	0.011879439	-0.015738815	0.07317054	-0.075128466	-0.071583666	0.07686562	0.054652583	-0.060975727	0.024082117	0.06927524	0.05452001	-0.03862152	-0.0389926	-0.0020760477	-0.044038597	0.03358414	0.015251164	-0.0061376323	0.014570964
